,Year,Origin,Dest,NonStopMiles,Passengers
20952,2022,DAB,PWM,1161.0,1620.0
20953,2022,DAB,RAP,1587.0,260.0
20954,2022,DAB,RDM,2426.0,40.0
20955,2022,DAB,RDU,480.0,3200.0
20956,2022,DAB,RHI,1223.0,20.0
20957,2022,DAB,RIC,613.0,3210.0
20958,2022,DAB,RNO,2305.0,310.0
20959,2022,DAB,ROA,565.0,510.0
20960,2022,DAB,ROC,979.0,2970.0
20961,2022,DAB,ROW,1415.0,20.0
20962,2022,DAB,RST,1196.0,20.0
20963,2022,DAB,SAF,1524.0,50.0
20964,2022,DAB,SAN,2149.0,2470.0
20965,2022,DAB,SAT,1050.0,2040.0
20966,2022,DAB,SBA,2296.0,20.0
20967,2022,DAB,SBN,913.0,590.0
20968,2022,DAB,SBP,2341.0,30.0
20969,2022,DAB,SBY,707.0,410.0
20970,2022,DAB,SCE,825.0,10.0
20971,2022,DAB,SDF,676.0,2390.0
20972,2022,DAB,SEA,2531.0,2490.0
20973,2022,DAB,SFO,2438.0,2100.0
20974,2022,DAB,SGF,904.0,560.0
20975,2022,DAB,SGU,1948.0,10.0
20976,2022,DAB,SHV,791.0,330.0
20977,2022,DAB,SJC,2413.0,750.0
20978,2022,DAB,SJU,1204.0,100.0
20979,2022,DAB,SLC,1915.0,1570.0
20980,2022,DAB,SLK,1114.0,10.0
20981,2022,DAB,SMF,2398.0,1860.0
20982,2022,DAB,SNA,2185.0,940.0
20983,2022,DAB,SPS,1079.0,10.0
20984,2022,DAB,STL,848.0,3110.0
20985,2022,DAB,STS,2463.0,20.0
20986,2022,DAB,STT,1260.0,130.0
20987,2022,DAB,STX,1297.0,10.0
20988,2022,DAB,SUN,2081.0,10.0
20989,2022,DAB,SWO,1049.0,20.0
20990,2022,DAB,SYR,999.0,3190.0
20991,2022,DAB,TRI,509.0,330.0
20992,2022,DAB,TUL,989.0,1100.0
20993,2022,DAB,TUP,573.0,10.0
20994,2022,DAB,TUS,1786.0,930.0
20995,2022,DAB,TVC,1101.0,160.0
20996,2022,DAB,TXK,819.0,50.0
20997,2022,DAB,TYR,880.0,30.0
20998,2022,DAB,TYS,488.0,1180.0
20999,2022,DAB,VPS,340.0,320.0
21000,2022,DAB,XNA,912.0,560.0
21001,2022,DAB,XWA,1785.0,20.0
21002,2022,DAB,YUM,1999.0,50.0
21003,2022,DAL,ABE,1300.0,160.0
21004,2022,DAL,ABQ,580.0,65070.0
21005,2022,DAL,ABR,873.0,20.0
21006,2022,DAL,ABY,747.0,360.0
21007,2022,DAL,ACV,1602.0,10.0
21008,2022,DAL,ADQ,3089.0,30.0
21009,2022,DAL,AGS,863.0,560.0
21010,2022,DAL,ALB,1428.0,6960.0
21011,2022,DAL,ALW,1458.0,100.0
21012,2022,DAL,AMA,323.0,39560.0
21013,2022,DAL,ANC,3052.0,3360.0
21014,2022,DAL,APN,1103.0,10.0
21015,2022,DAL,ATL,721.0,209370.0
21016,2022,DAL,ATW,906.0,90.0
21017,2022,DAL,AUS,189.0,75060.0
21018,2022,DAL,AVL,838.0,690.0
21019,2022,DAL,AZO,895.0,10.0
21020,2022,DAL,BDL,1463.0,6950.0
21021,2022,DAL,BET,3440.0,10.0
21022,2022,DAL,BFL,1282.0,10.0
21023,2022,DAL,BGR,1710.0,10.0
21024,2022,DAL,BHM,587.0,45240.0
21025,2022,DAL,BIL,1089.0,10.0
21026,2022,DAL,BLI,1724.0,2390.0
21027,2022,DAL,BMI,686.0,60.0
21028,2022,DAL,BNA,623.0,149240.0
21029,2022,DAL,BOI,1282.0,8450.0
21030,2022,DAL,BOS,1554.0,14430.0
21031,2022,DAL,BQK,909.0,140.0
21032,2022,DAL,BTV,1503.0,190.0
21033,2022,DAL,BUF,1206.0,7170.0
21034,2022,DAL,BUR,1243.0,22780.0
21035,2022,DAL,BWI,1209.0,127420.0
21036,2022,DAL,BZN,1172.0,8320.0
21037,2022,DAL,CAE,912.0,750.0
21038,2022,DAL,CHA,685.0,730.0
21039,2022,DAL,CHO,1097.0,340.0
21040,2022,DAL,CHS,977.0,24970.0
21041,2022,DAL,CLE,1015.0,10110.0
21042,2022,DAL,CLT,926.0,28150.0
21043,2022,DAL,CMH,919.0,38410.0
21044,2022,DAL,COS,602.0,49830.0
21045,2022,DAL,CRP,352.0,15960.0
21046,2022,DAL,CRW,938.0,250.0
21047,2022,DAL,CSG,694.0,260.0
21048,2022,DAL,CVG,805.0,6210.0
21049,2022,DAL,CWA,909.0,20.0
21050,2022,DAL,DAB,969.0,820.0
21051,2022,DAL,DAY,855.0,360.0
21052,2022,DAL,DCA,1184.0,121100.0
21053,2022,DAL,DEN,651.0,258770.0
21054,2022,DAL,DHN,677.0,250.0
21055,2022,DAL,DSM,624.0,3520.0
21056,2022,DAL,DTW,981.0,16090.0
21057,2022,DAL,EAT,1582.0,120.0
21058,2022,DAL,ECP,674.0,42780.0
21059,2022,DAL,ELM,1266.0,30.0
21060,2022,DAL,ELP,562.0,94510.0
21061,2022,DAL,ENA,3083.0,10.0
21062,2022,DAL,EUG,1617.0,2960.0
21063,2022,DAL,EVV,636.0,60.0
21064,2022,DAL,EWR,1365.0,600.0
21065,2022,DAL,EYW,1078.0,250.0
21066,2022,DAL,FAI,3065.0,480.0
21067,2022,DAL,FAR,971.0,10.0
21068,2022,DAL,FAT,1325.0,5490.0
21069,2022,DAL,FAY,1042.0,260.0
21070,2022,DAL,FCA,1399.0,100.0
21071,2022,DAL,FLL,1108.0,70160.0
21072,2022,DAL,FWA,854.0,90.0
21073,2022,DAL,GEG,1486.0,9120.0
21074,2022,DAL,GFK,1042.0,10.0
21075,2022,DAL,GNV,889.0,450.0
21076,2022,DAL,GPT,488.0,60.0
21077,2022,DAL,GRB,930.0,160.0
21078,2022,DAL,GRR,927.0,6420.0
21079,2022,DAL,GSO,990.0,1150.0
21080,2022,DAL,GSP,852.0,7750.0
21081,2022,DAL,GTF,1265.0,10.0
21082,2022,DAL,GTR,480.0,240.0
21083,2022,DAL,HDN,779.0,4820.0
21084,2022,DAL,HHH,943.0,160.0
21085,2022,DAL,HLN,1241.0,10.0
21086,2022,DAL,HNL,3795.0,19940.0
21087,2022,DAL,HOU,239.0,171180.0
21088,2022,DAL,HPN,1395.0,330.0
21089,2022,DAL,HRL,458.0,34400.0
21090,2022,DAL,HSV,593.0,440.0
21091,2022,DAL,IAD,1163.0,3520.0
21092,2022,DAL,IAH,216.0,37670.0
21093,2022,DAL,ICT,333.0,30.0
21094,2022,DAL,IDA,1105.0,30.0
21095,2022,DAL,ILM,1096.0,210.0
21096,2022,DAL,IND,755.0,40390.0
21097,2022,DAL,ISP,1420.0,3300.0
21098,2022,DAL,ITH,1296.0,10.0
21099,2022,DAL,ITO,3677.0,40.0
21100,2022,DAL,JAN,397.0,5750.0
21101,2022,DAL,JAX,907.0,13280.0
21102,2022,DAL,JFK,1383.0,310.0
21103,2022,DAL,JNU,2481.0,400.0
21104,2022,DAL,KOA,3735.0,4840.0
21105,2022,DAL,KTN,2287.0,40.0
21106,2022,DAL,LAN,957.0,10.0
21107,2022,DAL,LAS,1067.0,183790.0
21108,2022,DAL,LAX,1246.0,144650.0
21109,2022,DAL,LBB,293.0,58310.0
21110,2022,DAL,LEX,777.0,360.0
21111,2022,DAL,LGA,1381.0,146140.0
21112,2022,DAL,LGB,1232.0,41010.0
21113,2022,DAL,LIH,3858.0,3550.0
21114,2022,DAL,LIT,296.0,21080.0
21115,2022,DAL,MAF,319.0,55420.0
21116,2022,DAL,MBS,1011.0,20.0
21117,2022,DAL,MCI,461.0,114740.0
21118,2022,DAL,MCO,973.0,190060.0
21119,2022,DAL,MDT,1224.0,350.0
21120,2022,DAL,MDW,793.0,194880.0
21121,2022,DAL,MEM,423.0,19180.0
21122,2022,DAL,MFR,1563.0,340.0
21123,2022,DAL,MGM,611.0,200.0
21124,2022,DAL,MHT,1545.0,5500.0
21125,2022,DAL,MIA,1109.0,55040.0
21126,2022,DAL,MKE,850.0,27830.0
21127,2022,DAL,MLB,1019.0,610.0
21128,2022,DAL,MLI,688.0,60.0
21129,2022,DAL,MOB,528.0,180.0
21130,2022,DAL,MOT,1088.0,20.0
21131,2022,DAL,MQT,1058.0,10.0
21132,2022,DAL,MRY,1441.0,10.0
21133,2022,DAL,MSN,819.0,90.0
21134,2022,DAL,MSO,1329.0,40.0
21135,2022,DAL,MSP,853.0,13230.0
21136,2022,DAL,MSY,436.0,172120.0
21137,2022,DAL,MTJ,733.0,4010.0
21138,2022,DAL,MYR,1038.0,7440.0
21139,2022,DAL,OAJ,1113.0,480.0
21140,2022,DAL,OAK,1468.0,74270.0
21141,2022,DAL,OGG,3722.0,9130.0
21142,2022,DAL,OKC,181.0,10.0
21143,2022,DAL,OMA,586.0,27560.0
21144,2022,DAL,OME,3570.0,10.0
21145,2022,DAL,ONT,1200.0,33200.0
21146,2022,DAL,ORD,798.0,119760.0
21147,2022,DAL,ORF,1203.0,10730.0
21148,2022,DAL,OTZ,3504.0,10.0
21149,2022,DAL,PAE,1684.0,40.0
21150,2022,DAL,PBI,1091.0,2750.0
21151,2022,DAL,PDX,1626.0,13910.0
21152,2022,DAL,PHL,1295.0,13300.0
21153,2022,DAL,PHX,879.0,215790.0
21154,2022,DAL,PIT,1060.0,21730.0
21155,2022,DAL,PNS,592.0,22360.0
21156,2022,DAL,PSC,1498.0,360.0
21157,2022,DAL,PSP,1137.0,5620.0
21158,2022,DAL,PUW,1435.0,90.0
21159,2022,DAL,PVD,1521.0,8500.0
21160,2022,DAL,PWM,1615.0,4480.0
21161,2022,DAL,RDD,1502.0,50.0
21162,2022,DAL,RDM,1525.0,450.0
21163,2022,DAL,RDU,1052.0,38610.0
21164,2022,DAL,RIC,1149.0,7700.0
21165,2022,DAL,RNO,1356.0,13810.0
21166,2022,DAL,ROA,1003.0,550.0
21167,2022,DAL,ROC,1259.0,4350.0
21168,2022,DAL,RSW,1005.0,11130.0
21169,2022,DAL,SAN,1182.0,113010.0
21170,2022,DAL,SAT,247.0,122190.0
21171,2022,DAL,SAV,914.0,21250.0
21172,2022,DAL,SBA,1327.0,2470.0
21173,2022,DAL,SBN,842.0,90.0
21174,2022,DAL,SDF,725.0,12130.0
21175,2022,DAL,SEA,1670.0,58520.0
21176,2022,DAL,SFO,1476.0,44940.0
21177,2022,DAL,SIT,2465.0,30.0
21178,2022,DAL,SJC,1450.0,60130.0
21179,2022,DAL,SJU,2154.0,10160.0
21180,2022,DAL,SLC,999.0,52920.0
21181,2022,DAL,SMF,1442.0,49820.0
21182,2022,DAL,SNA,1216.0,38400.0
21183,2022,DAL,SRQ,934.0,14730.0
21184,2022,DAL,STL,546.0,121900.0
21185,2022,DAL,STS,1506.0,50.0
21186,2022,DAL,STT,2214.0,110.0
21187,2022,DAL,SUN,1197.0,10.0
21188,2022,DAL,SYR,1330.0,4630.0
21189,2022,DAL,TLH,756.0,500.0
21190,2022,DAL,TPA,917.0,108290.0
21191,2022,DAL,TRI,859.0,320.0
21192,2022,DAL,TUL,238.0,24990.0
21193,2022,DAL,TUS,824.0,4650.0
21194,2022,DAL,TYS,762.0,870.0
21195,2022,DAL,VLD,811.0,330.0
21196,2022,DAL,VPS,630.0,15690.0
21197,2022,DAL,WRG,2347.0,10.0
21198,2022,DAL,YKM,1568.0,40.0
21199,2022,DAY,ABE,467.0,340.0
21200,2022,DAY,ABI,1005.0,240.0
21201,2022,DAY,ABQ,1272.0,2800.0
21202,2022,DAY,ABY,577.0,170.0
21203,2022,DAY,ACK,750.0,50.0
21204,2022,DAY,ACT,926.0,230.0
21205,2022,DAY,ACV,2086.0,40.0
21206,2022,DAY,ACY,515.0,30.0
21207,2022,DAY,ADQ,3190.0,10.0
21208,2022,DAY,AEX,754.0,300.0
21209,2022,DAY,AGS,467.0,840.0
21210,2022,DAY,AKN,3329.0,10.0
21211,2022,DAY,ALB,576.0,1710.0
21212,2022,DAY,ALO,464.0,40.0
21213,2022,DAY,ALW,1764.0,10.0
21214,2022,DAY,AMA,1011.0,250.0
21215,2022,DAY,ANC,3079.0,1380.0
21216,2022,DAY,ART,508.0,100.0
21217,2022,DAY,ASE,1207.0,190.0
21218,2022,DAY,ATL,432.0,30810.0
21219,2022,DAY,ATW,373.0,510.0
21220,2022,DAY,ATY,745.0,20.0
21221,2022,DAY,AUG,800.0,10.0
21222,2022,DAY,AUS,1012.0,4360.0
21223,2022,DAY,AVL,321.0,90.0
21224,2022,DAY,AVL,322.0,520.0
21225,2022,DAY,AVP,457.0,450.0
21226,2022,DAY,BDL,619.0,3430.0
21227,2022,DAY,BET,3477.0,10.0
21228,2022,DAY,BFF,1022.0,30.0
21229,2022,DAY,BFL,1922.0,370.0
21230,2022,DAY,BGM,459.0,20.0
21231,2022,DAY,BGR,856.0,880.0
21232,2022,DAY,BHM,459.0,1440.0
21233,2022,DAY,BIL,1295.0,180.0
21234,2022,DAY,BIS,956.0,90.0
21235,2022,DAY,BLI,1971.0,10.0
21236,2022,DAY,BMI,252.0,10.0
21237,2022,DAY,BNA,293.0,970.0
21238,2022,DAY,BOI,1663.0,1050.0
21239,2022,DAY,BOS,709.0,6100.0
21240,2022,DAY,BPT,882.0,60.0
21241,2022,DAY,BQK,616.0,90.0
21242,2022,DAY,BQN,1793.0,10.0
21243,2022,DAY,BRD,672.0,10.0
21244,2022,DAY,BRO,1230.0,190.0
21245,2022,DAY,BTR,755.0,520.0
21246,2022,DAY,BTV,649.0,1010.0
21247,2022,DAY,BUF,354.0,580.0
21248,2022,DAY,BUR,1915.0,690.0
21249,2022,DAY,BWI,406.0,1810.0
21250,2022,DAY,BZN,1419.0,830.0
21251,2022,DAY,CAE,446.0,1380.0
21252,2022,DAY,CDC,1559.0,10.0
21253,2022,DAY,CHA,340.0,530.0
21254,2022,DAY,CHO,333.0,260.0
21255,2022,DAY,CHS,536.0,4000.0
21256,2022,DAY,CID,415.0,650.0
21257,2022,DAY,CIU,438.0,30.0
21258,2022,DAY,CLE,162.0,30.0
21259,2022,DAY,CLL,938.0,230.0
21260,2022,DAY,CLT,370.0,12740.0
21261,2022,DAY,CMI,216.0,10.0
21262,2022,DAY,CMX,545.0,20.0
21263,2022,DAY,COD,1307.0,30.0
21264,2022,DAY,COS,1097.0,2250.0
21265,2022,DAY,COU,435.0,70.0
21266,2022,DAY,CPR,1171.0,30.0
21267,2022,DAY,CRP,1130.0,330.0
21268,2022,DAY,CSG,511.0,250.0
21269,2022,DAY,CVN,1105.0,10.0
21270,2022,DAY,CWA,437.0,130.0
21271,2022,DAY,DAB,761.0,1840.0
21272,2022,DAY,DAL,855.0,310.0
21273,2022,DAY,DBQ,380.0,20.0
21274,2022,DAY,DCA,391.0,30550.0
21275,2022,DAY,DDC,861.0,10.0
21276,2022,DAY,DEN,1085.0,6350.0
21277,2022,DAY,DFW,861.0,24170.0
21278,2022,DAY,DHN,596.0,160.0
21279,2022,DAY,DLH,624.0,260.0
21280,2022,DAY,DRO,1285.0,40.0
21281,2022,DAY,DRT,1194.0,110.0
21282,2022,DAY,DSM,508.0,900.0
21283,2022,DAY,DTW,166.0,610.0
21284,2022,DAY,DUJ,294.0,10.0
21285,2022,DAY,EAR,782.0,60.0
21286,2022,DAY,EAT,1858.0,10.0
21287,2022,DAY,EAU,505.0,20.0
21288,2022,DAY,ECP,664.0,1820.0
21289,2022,DAY,EGE,1205.0,100.0
21290,2022,DAY,ELM,413.0,40.0
21291,2022,DAY,ELP,1358.0,1500.0
21292,2022,DAY,ESC,427.0,10.0
21293,2022,DAY,EUG,2009.0,240.0
21294,2022,DAY,EWN,516.0,360.0
21295,2022,DAY,EWR,533.0,2430.0
21296,2022,DAY,EYW,1067.0,1720.0
21297,2022,DAY,FAI,3012.0,290.0
21298,2022,DAY,FAR,796.0,470.0
21299,2022,DAY,FAT,1928.0,550.0
21300,2022,DAY,FAY,448.0,530.0
21301,2022,DAY,FCA,1590.0,350.0
21302,2022,DAY,FLG,1537.0,50.0
21303,2022,DAY,FLL,982.0,4960.0
21304,2022,DAY,FLO,466.0,130.0
21305,2022,DAY,FSD,694.0,570.0
21306,2022,DAY,FSM,639.0,180.0
21307,2022,DAY,GCC,1134.0,30.0
21308,2022,DAY,GCK,899.0,50.0
21309,2022,DAY,GEG,1735.0,830.0
21310,2022,DAY,GFK,850.0,60.0
21311,2022,DAY,GGG,782.0,30.0
21312,2022,DAY,GGW,1248.0,10.0
21313,2022,DAY,GJT,1296.0,130.0
21314,2022,DAY,GNV,713.0,780.0
21315,2022,DAY,GPT,710.0,1030.0
21316,2022,DAY,GRB,374.0,560.0
21317,2022,DAY,GRI,746.0,40.0
21318,2022,DAY,GRK,978.0,360.0
21319,2022,DAY,GRR,216.0,200.0
21320,2022,DAY,GSO,351.0,1420.0
21321,2022,DAY,GSP,362.0,1660.0
21322,2022,DAY,GTF,1448.0,90.0
21323,2022,DAY,GTR,507.0,210.0
21324,2022,DAY,GUC,1219.0,60.0
21325,2022,DAY,GUM,7600.0,50.0
21326,2022,DAY,HDN,1214.0,50.0
21327,2022,DAY,HHH,565.0,850.0
21328,2022,DAY,HLN,1466.0,30.0
21329,2022,DAY,HNL,4449.0,2760.0
21330,2022,DAY,HOB,1168.0,10.0
21331,2022,DAY,HOU,945.0,900.0
21332,2022,DAY,HPN,559.0,680.0
21333,2022,DAY,HRL,1220.0,70.0
21334,2022,DAY,HSV,389.0,820.0
21335,2022,DAY,IAD,368.0,6870.0
21336,2022,DAY,IAH,929.0,5170.0
21337,2022,DAY,ICT,729.0,1320.0
21338,2022,DAY,IDA,1455.0,170.0
21339,2022,DAY,ILM,522.0,1910.0
21340,2022,DAY,IMT,454.0,40.0
21341,2022,DAY,INL,751.0,10.0
21342,2022,DAY,IRK,442.0,10.0
21343,2022,DAY,ISP,590.0,20.0
21344,2022,DAY,ITH,442.0,20.0
21345,2022,DAY,ITO,4361.0,70.0
21346,2022,DAY,IWD,546.0,10.0
21347,2022,DAY,JAC,1388.0,340.0
21348,2022,DAY,JAN,617.0,940.0
21349,2022,DAY,JAX,664.0,4900.0
21350,2022,DAY,JFK,554.0,650.0
21351,2022,DAY,JLN,588.0,20.0
21352,2022,DAY,JMS,872.0,10.0
21353,2022,DAY,JNU,2534.0,20.0
21354,2022,DAY,KOA,4413.0,240.0
21355,2022,DAY,KTN,2401.0,20.0
21356,2022,DAY,LAN,199.0,40.0
21357,2022,DAY,LAR,1130.0,10.0
21358,2022,DAY,LAS,1700.0,7920.0
21359,2022,DAY,LAW,864.0,120.0
21360,2022,DAY,LAX,1925.0,10050.0
21361,2022,DAY,LBB,1064.0,380.0
21362,2022,DAY,LCH,844.0,60.0
21363,2022,DAY,LFT,800.0,360.0
21364,2022,DAY,LGA,549.0,19400.0
21365,2022,DAY,LGB,1914.0,50.0
21366,2022,DAY,LIH,4498.0,270.0
21367,2022,DAY,LIT,567.0,1180.0
21368,2022,DAY,LNK,664.0,320.0
21369,2022,DAY,LNS,421.0,30.0
21370,2022,DAY,LRD,1220.0,160.0
21371,2022,DAY,LSE,455.0,120.0
21372,2022,DAY,LWS,1704.0,20.0
21374,2022,DAY,LYH,325.0,50.0
21373,2022,DAY,LYH,324.0,90.0
21375,2022,DAY,MAF,1145.0,180.0
21376,2022,DAY,MAZ,1806.0,10.0
21377,2022,DAY,MBS,251.0,10.0
21378,2022,DAY,MCI,561.0,3740.0
21379,2022,DAY,MCO,808.0,12280.0
21380,2022,DAY,MCW,523.0,60.0
21381,2022,DAY,MDT,396.0,700.0
21382,2022,DAY,MDW,226.0,50.0
21383,2022,DAY,MEM,461.0,1910.0
21384,2022,DAY,MFE,1244.0,460.0
21385,2022,DAY,MFR,2006.0,110.0
21386,2022,DAY,MGM,538.0,680.0
21387,2022,DAY,MHK,667.0,200.0
21388,2022,DAY,MHT,695.0,1570.0
21389,2022,DAY,MIA,998.0,5130.0
21390,2022,DAY,MKE,284.0,1190.0
21391,2022,DAY,MKG,248.0,10.0
21392,2022,DAY,MLB,839.0,1840.0
21393,2022,DAY,MLI,347.0,80.0
21394,2022,DAY,MLU,671.0,130.0
21395,2022,DAY,MOB,674.0,880.0
21396,2022,DAY,MOT,1023.0,110.0
21397,2022,DAY,MQT,473.0,80.0
21398,2022,DAY,MRY,2044.0,270.0
21399,2022,DAY,MSL,402.0,10.0
21400,2022,DAY,MSN,347.0,810.0
21401,2022,DAY,MSO,1568.0,310.0
21402,2022,DAY,MSP,574.0,2410.0
21403,2022,DAY,MSY,764.0,4150.0
21404,2022,DAY,MTJ,1271.0,150.0
21405,2022,DAY,MVY,722.0,110.0
21406,2022,DAY,MWA,298.0,10.0
21407,2022,DAY,MYR,520.0,1960.0
21408,2022,DAY,OAJ,504.0,430.0
21409,2022,DAY,OAK,2041.0,70.0
21410,2022,DAY,OGG,4387.0,870.0
21411,2022,DAY,OGS,556.0,20.0
21412,2022,DAY,OKC,796.0,3860.0
21413,2022,DAY,OMA,621.0,2430.0
21414,2022,DAY,OME,3532.0,10.0
21415,2022,DAY,ONT,1879.0,2310.0
21416,2022,DAY,ORD,240.0,20400.0
21417,2022,DAY,ORF,482.0,4300.0
21418,2022,DAY,PAE,1957.0,10.0
21419,2022,DAY,PBI,941.0,3690.0
21420,2022,DAY,PDX,1972.0,3070.0
21421,2022,DAY,PGD,904.0,15650.0
21422,2022,DAY,PGV,476.0,90.0
21423,2022,DAY,PHF,460.0,810.0
21424,2022,DAY,PHL,477.0,10000.0
21425,2022,DAY,PHX,1600.0,6440.0
21426,2022,DAY,PIA,294.0,80.0
21427,2022,DAY,PIE,831.0,17330.0
21428,2022,DAY,PIR,879.0,20.0
21429,2022,DAY,PIT,215.0,150.0
21430,2022,DAY,PLN,392.0,40.0
21431,2022,DAY,PNS,671.0,2610.0
21432,2022,DAY,PQI,938.0,10.0
21433,2022,DAY,PRC,1588.0,30.0
21434,2022,DAY,PSC,1804.0,140.0
21435,2022,DAY,PSP,1827.0,660.0
21436,2022,DAY,PVD,682.0,2080.0
21437,2022,DAY,PWM,763.0,1740.0
21438,2022,DAY,RAP,1009.0,640.0
21439,2022,DAY,RDD,1999.0,60.0
21440,2022,DAY,RDM,1906.0,80.0
21441,2022,DAY,RDU,406.0,5280.0
21442,2022,DAY,RHI,477.0,10.0
21443,2022,DAY,RIC,408.0,1820.0
21444,2022,DAY,RKS,1305.0,20.0
21445,2022,DAY,RNO,1882.0,710.0
21446,2022,DAY,ROA,290.0,190.0
21447,2022,DAY,ROC,406.0,640.0
21448,2022,DAY,ROW,1214.0,80.0
21449,2022,DAY,RST,508.0,250.0
21450,2022,DAY,RSW,932.0,4940.0
21451,2022,DAY,SAF,1230.0,120.0
21452,2022,DAY,SAN,1893.0,6490.0
21453,2022,DAY,SAT,1078.0,9200.0
21454,2022,DAY,SAV,562.0,2780.0
21455,2022,DAY,SBA,1988.0,420.0
21456,2022,DAY,SBN,166.0,20.0
21457,2022,DAY,SBP,2011.0,260.0
21458,2022,DAY,SBY,480.0,180.0
21459,2022,DAY,SCE,342.0,50.0
21460,2022,DAY,SEA,1957.0,4890.0
21461,2022,DAY,SFB,785.0,11860.0
21462,2022,DAY,SFO,2051.0,5420.0
21463,2022,DAY,SGF,529.0,660.0
21464,2022,DAY,SGU,1593.0,40.0
21465,2022,DAY,SHR,1208.0,30.0
21466,2022,DAY,SHV,743.0,860.0
21467,2022,DAY,SJC,2033.0,1030.0
21468,2022,DAY,SJT,1087.0,260.0
21469,2022,DAY,SJU,1835.0,1340.0
21470,2022,DAY,SLC,1461.0,3680.0
21471,2022,DAY,SLN,723.0,20.0
21472,2022,DAY,SMF,1990.0,2800.0
21473,2022,DAY,SNA,1903.0,3640.0
21474,2022,DAY,SPI,290.0,30.0
21475,2022,DAY,SPS,888.0,220.0
21476,2022,DAY,SRQ,867.0,4820.0
21477,2022,DAY,STL,339.0,1080.0
21478,2022,DAY,STS,2057.0,100.0
21479,2022,DAY,STT,1878.0,550.0
21480,2022,DAY,STX,1921.0,130.0
21481,2022,DAY,SUN,1567.0,20.0
21482,2022,DAY,SUX,657.0,70.0
21483,2022,DAY,SWO,747.0,40.0
21484,2022,DAY,SYR,475.0,1610.0
21485,2022,DAY,TBN,452.0,20.0
21486,2022,DAY,TLH,655.0,1020.0
21487,2022,DAY,TPA,828.0,8550.0
21488,2022,DAY,TRI,256.0,160.0
21489,2022,DAY,TUL,685.0,1440.0
21490,2022,DAY,TUP,463.0,10.0
21491,2022,DAY,TUS,1583.0,2660.0
21492,2022,DAY,TVC,341.0,210.0
21493,2022,DAY,TXK,701.0,40.0
21494,2022,DAY,TYR,813.0,40.0
21495,2022,DAY,TYS,282.0,70.0
21496,2022,DAY,TYS,283.0,180.0
21497,2022,DAY,VLD,631.0,180.0
21498,2022,DAY,VPS,662.0,4520.0
21499,2022,DAY,WYS,1410.0,10.0
21500,2022,DAY,XNA,603.0,1240.0
21501,2022,DAY,XWA,1126.0,30.0
21502,2022,DAY,YUM,1759.0,210.0
21503,2022,DBQ,ABE,800.0,20.0
21504,2022,DBQ,ABI,846.0,10.0
21505,2022,DBQ,AGS,784.0,10.0
21506,2022,DBQ,ALB,861.0,60.0
21507,2022,DBQ,AMA,772.0,20.0
21508,2022,DBQ,ANC,2730.0,40.0
21509,2022,DBQ,ATL,694.0,260.0
21510,2022,DBQ,AUS,926.0,340.0
21511,2022,DBQ,AVL,651.0,20.0
21512,2022,DBQ,BDL,924.0,150.0
21513,2022,DBQ,BFL,1593.0,10.0
21514,2022,DBQ,BHM,646.0,10.0
21515,2022,DBQ,BIL,916.0,20.0
21516,2022,DBQ,BNA,484.0,290.0
21517,2022,DBQ,BOS,1006.0,540.0
21518,2022,DBQ,BRO,1199.0,10.0
21519,2022,DBQ,BTR,819.0,10.0
21520,2022,DBQ,BUF,611.0,60.0
21521,2022,DBQ,BUR,1597.0,10.0
21522,2022,DBQ,BWI,768.0,120.0
21523,2022,DBQ,BZN,1040.0,10.0
21524,2022,DBQ,CAE,782.0,10.0
21525,2022,DBQ,CAK,490.0,10.0
21526,2022,DBQ,CHA,589.0,10.0
21527,2022,DBQ,CHO,711.0,10.0
21528,2022,DBQ,CHS,877.0,50.0
21529,2022,DBQ,CLE,461.0,130.0
21530,2022,DBQ,CLT,723.0,250.0
21531,2022,DBQ,CMH,440.0,110.0
21532,2022,DBQ,COS,775.0,10.0
21533,2022,DBQ,CRW,555.0,10.0
21534,2022,DBQ,CVG,392.0,110.0
21535,2022,DBQ,DAY,380.0,20.0
21536,2022,DBQ,DCA,758.0,510.0
21537,2022,DBQ,DEN,748.0,300.0
21538,2022,DBQ,DFW,741.0,440.0
21539,2022,DBQ,DTW,377.0,90.0
21540,2022,DBQ,ECP,874.0,10.0
21541,2022,DBQ,EGE,867.0,20.0
21542,2022,DBQ,ELP,1129.0,40.0
21543,2022,DBQ,EWR,864.0,260.0
21544,2022,DBQ,EYW,1332.0,70.0
21545,2022,DBQ,FAI,2679.0,10.0
21546,2022,DBQ,FAR,433.0,10.0
21547,2022,DBQ,FAY,817.0,20.0
21548,2022,DBQ,FCA,1211.0,10.0
21549,2022,DBQ,FLG,1233.0,10.0
21550,2022,DBQ,FLL,1275.0,110.0
21551,2022,DBQ,FLO,822.0,10.0
21552,2022,DBQ,FNT,357.0,20.0
21553,2022,DBQ,FSD,316.0,10.0
21554,2022,DBQ,GJT,960.0,10.0
21555,2022,DBQ,GRK,875.0,10.0
21556,2022,DBQ,GRR,266.0,40.0
21557,2022,DBQ,GSO,722.0,60.0
21558,2022,DBQ,GSP,691.0,90.0
21559,2022,DBQ,HNL,4098.0,40.0
21560,2022,DBQ,HOU,916.0,10.0
21561,2022,DBQ,HPN,882.0,40.0
21562,2022,DBQ,HRL,1182.0,10.0
